BAR000059,prod3,geo3,15.586615562438965,40.534976805625355,9895.00822412629,9538.985509642125
BAR000060,prod3,geo3,15.586615562438965,40.09161275150524,9895.00822412629,9826.312675585274
BAR000061,prod3,geo3,15.586615562438965,40.76747716493816,9895.00822412629,10274.991679040013
BAR000062,prod3,geo3,15.586615562438965,40.21921273156044,9895.00822412629,9832.15611141624
BAR000063,prod3,geo3,15.586615562438965,40.46234001594208,9895.00822412629,10453.616233576944
BAR000064,prod1,geo1,15.78233814239502,46.644820739342805,9818.695607781108,9381.430485877749
BAR000065,prod1,geo1,15.78233814239502,-9999.0,9818.695607781108,-9999.0
BAR000066,prod1,geo1,15.78233814239502,46.025316572643646,9818.695607781108,9535.606501875136
BAR000067,prod1,geo2,15.78233814239502,46.40949402983096,9818.695607781108,9813.085276849428
BAR000068,prod1,geo2,15.78233814239502,45.750306429767924,9818.695607781108,9473.672447619529
BAR000069,prod1,geo3,15.78233814239502,45.84731537864929,9818.695607781108,9515.869845972324
BAR000070,prod1,geo3,15.78233814239502,45.727339110939575,9818.695607781108,9641.425305666933
BAR000071,prod1,geo3,15.78233814239502,45.15821860010789,9818.695607781108,10172.478657889877
BAR000072,prod5,geo1,16.541057586669922,42.01935073121489,9914.59873921129,10293.35567018366
BAR000073,prod5,geo1,16.541057586669922,41.904537060568366,9914.59873921129,11183.422603386138
BAR000074,prod5,geo1,16.541057586669922,42.31346219275562,9914.59873921129,10268.66271175407
BAR000075,prod5,geo1,16.541057586669922,42.7107250357982,9914.59873921129,10571.212105534356
BAR000076,prod5,geo1,16.541057586669922,41.94970583545559,9914.59873921129,10369.138557464452
BAR000077,prod5,geo2,16.541057586669922,41.46407402406584,9914.59873921129,10557.561919198055
BAR000078,prod5,geo2,16.541057586669922,41.832445660281735,9914.59873921129,10407.085208837869
BAR000079,prod5,geo2,16.541057586669922,41.494973813858024,9914.59873921129,10218.357798287827
BAR000080,prod5,geo2,16.541057586669922,41.93302179212844,9914.59873921129,10113.229368923036
BAR000081,prod5,geo2,16.541057586669922,40.8878374568948,9914.59873921129,9854.723078766965
BAR000082,prod5,geo3,16.541057586669922,40.9497985828337,9914.59873921129,10296.856427284269
BAR000083,prod5,geo3,16.541057586669922,40.34772353518497,9914.59873921129,9523.248255076162
BAR000084,prod5,geo3,16.541057586669922,40.36945952235631,9914.59873921129,9429.593094446262
BAR000085,prod5,geo3,16.541057586669922,40.43932727062624,9914.59873921129,9363.802648438445
BAR000086,prod4,geo1,16.718164443969727,47.05058304385595,9905.174696866005,8731.680212782963
BAR000087,prod4,geo1,16.718164443969727,46.777963072141304,9905.174696866005,8926.672578336473
BAR000088,prod4,geo1,16.718164443969727,47.195560329130025,9905.174696866005,9293.660852001469
BAR000089,prod4,geo1,16.718164443969727,47.19024901470257,9905.174696866005,9120.303152636987
BAR000090,prod4,geo1,16.718164443969727,47.30154269411066,9905.174696866005,9634.462596930121
BAR000091,prod4,geo2,16.718164443969727,47.01697043555086,9905.174696866005,9381.047583860294
BAR000092,prod4,geo2,16.718164443969727,46.98176735538796,9905.174696866005,9159.610294208504
BAR000093,prod4,geo2,16.718164443969727,47.475285007558185,9905.174696866005,9826.532548814243
BAR000094,prod4,geo2,16.718164443969727,47.32530344551674,9905.174696866005,9467.705462680415
BAR000095,prod4,geo3,16.718164443969727,47.461297331534034,9905.174696866005,9780.586521061121
BAR000096,prod4,geo3,16.718164443969727,47.218148387537354,9905.174696866005,9658.286690490073
BAR000097,prod4,geo3,16.718164443969727,47.42831542555781,9905.174696866005,10211.435169441043
BAR000098,prod4,geo2,15.57930612564087,48.04808841409306,9818.695607781108,9648.091233064177
BAR000099,prod6,geo2,15.78233814239502,44.474369386479616,9818.695607781108,10610.454879814799
BAR000100,prod5,geo2,15.57930612564087,41.71062414225125,9818.695607781108,10046.721114229102
BAR000101,prod6,geo1,-9999.0,43.38481661716952,10464.270732666584,11436.465668594004
BAR000102,prod6,geo1,-9999.0,43.64034506567549,10464.270732666584,11404.758617569667
BAR000103,prod6,geo1,-9999.0,43.86814143816414,10464.270732666584,11239.1320954937
BAR000104,prod6,geo1,-9999.0,43.63560736495657,10464.270732666584,11782.424122543243
BAR000105,prod6,geo1,-9999.0,43.79230086888306,10464.270732666584,11552.07471198551
BAR000106,prod6,geo2,17.20051383972168,44.859567238112106,9984.679670209971,11225.112412086513
BAR000107,prod6,geo2,17.20051383972168,43.63283708877546,9984.679670209971,10832.24231476932
BAR000108,prod6,geo2,17.20051383972168,43.137275221394006,9984.679670209971,10352.313457732216
BAR000109,prod6,geo2,17.20051383972168,43.58371816579893,9984.679670209971,11098.414487383518
BAR000110,prod6,geo3,17.20051383972168,43.33122896003975,9984.679670209971,10429.118788742577
BAR000111,prod6,geo3,17.20051383972168,44.34455642841017,9984.679670209971,10186.822727777455
BAR000112,prod6,geo3,17.20051383972168,43.347367908774444,9984.679670209971,9992.697792375293
BAR000113,prod6,geo3,17.20051383972168,44.2086226321674,9984.679670209971,10373.433993781973
BAR000114,prod6,geo3,17.20051383972168,43.64978802378113,9984.679670209971,9850.441690898548
